emp_no,last_name,first_name,title,salary
405888,Alpay,Leucio,Senior Staff,59958
102870,Alpay,Marsal,Senior Staff,48805
404064,Alpay,Tadanori,Senior Staff,83520
457652,Alpay,Weiru,Senior Staff,51263
282121,Alpin,Barton,Senior Staff,45716
465547,Alpin,Bernice,Senior Staff,76663
242494,Alpin,Nevio,Senior Staff,40000
96046,Alpin,Urs,Senior Staff,40000
299973,Alpin,Utpal,Senior Staff,63007
418000,Alpin,Yuichiro,Senior Staff,82805
418504,Alvarado,Candida,Senior Staff,77157
284030,Alvarado,Geraldo,Senior Staff,59408
68570,Alvarado,Kamakshi,Senior Staff,40000
252378,Alvarado,Owen,Senior Staff,56711
444094,Alvarado,Radhakrishnan,Senior Staff,48898
80801,Ambroszkiewicz,Bluma,Senior Staff,71885
431818,Ambroszkiewicz,Chaitali,Senior Staff,40000
15687,Ambroszkiewicz,Dekang,Senior Staff,62333
287624,Ambroszkiewicz,Francesca,Senior Staff,88765
499671,Ambroszkiewicz,Jayesh,Senior Staff,61812
250816,Ambroszkiewicz,Kazuhide,Senior Staff,40344
76142,Ambroszkiewicz,Nikolaos,Senior Staff,88018
416924,Ambroszkiewicz,Vishwani,Senior Staff,93361
104163,Ambroszkiewicz,Yishay,Senior Staff,49990
466758,Anandan,Hugo,Senior Staff,41047
412012,Anandan,Mara,Senior Staff,70434
70090,Anandan,Oldrich,Senior Staff,49598
30655,Anandan,Xuedong,Senior Staff,74391
431078,Ananiadou,Adib,Senior Staff,73990
273663,Ananiadou,Bartek,Senior Staff,88441
498748,Ananiadou,Doowon,Senior Staff,50089
108375,Ananiadou,Greger,Senior Staff,41508
415157,Ananiadou,Insup,Senior Staff,55091
255534,Ananiadou,Kauko,Senior Staff,47081
217561,Ananiadou,Kiyotoshi,Senior Staff,62988
297776,Ananiadou,Utpal,Senior Staff,60011
255168,Ananiadou,Ziva,Senior Staff,85000
237576,Andreotta,Alper,Senior Staff,40000
96318,Andreotta,Berhard,Senior Staff,41305
426466,Andreotta,Bikash,Senior Staff,47163
53464,Andreotta,Odoardo,Senior Staff,95242
493121,Andreotta,Shigeo,Senior Staff,53455
102704,Andreotta,Slavian,Senior Staff,64223
418561,Andreotta,Younwoo,Senior Staff,45156
403959,Androutsos,Aleksander,Senior Staff,69989
422470,Androutsos,Arvin,Senior Staff,76640
56262,Androutsos,Dharmaraja,Senior Staff,52809
417830,Androutsos,Geoff,Senior Staff,55329
57780,Androutsos,Martial,Senior Staff,57530
412043,Androutsos,Sajjan,Senior Staff,40000
443557,Androutsos,Ute,Senior Staff,57872
442133,Angel,Bernd,Senior Staff,85908
37087,Angel,Claudi,Senior Staff,40991
98050,Angel,Huai,Senior Staff,40000
72639,Angel,Jiang,Senior Staff,42552
72587,Angel,Krister,Senior Staff,77778
445303,Angel,Lillian,Senior Staff,40000
451651,Angel,Margareta,Senior Staff,40000
271068,Angel,Nahla,Senior Staff,43819
425251,Angel,Nishit,Senior Staff,40000
443118,Angel,Saeed,Senior Staff,40000
271980,Angel,Shigenori,Senior Staff,96207
225307,Angel,Shiv,Senior Staff,62289
14675,Angel,Teunis,Senior Staff,40000
225941,Angelopoulos,Alenka,Senior Staff,86425
437712,Angelopoulos,Domenick,Senior Staff,72131
282776,Angelopoulos,Kenroku,Senior Staff,71122
43222,Angelopoulos,Lenore,Senior Staff,95505
230691,Angelopoulos,Mantis,Senior Staff,65609
486562,Angelopoulos,Radoslaw,Senior Staff,52520
230008,Angelopoulos,Sajjan,Senior Staff,51924
496326,Angelopoulos,Xuejun,Senior Staff,66283
265903,Angelov,Abdelkader,Senior Staff,49831
260634,Angelov,Beshir,Senior Staff,67532
429695,Angelov,Hyuncheol,Senior Staff,56850
53868,Angelov,Jixiang,Senior Staff,50182
89480,Angelov,Palash,Senior Staff,71409
473113,Angelov,Toshimitsu,Senior Staff,65883
24153,Anger,Lidong,Senior Staff,63144
222515,Anger,Miquel,Senior Staff,71101
24429,Anger,Murthy,Senior Staff,70034
459158,Anger,Naftali,Senior Staff,79635
462286,Anger,Pintsang,Senior Staff,73188
246215,Anger,Seshu,Senior Staff,40000
215576,Anger,Takushi,Senior Staff,93415
425220,Anger,Xiadong,Senior Staff,57334
80198,Anger,Yefim,Senior Staff,43274
458525,Angiulli,Amstein,Senior Staff,58254
244896,Angiulli,Etsuo,Senior Staff,70927
59984,Angiulli,Kwangjo,Senior Staff,45176
102733,Angiulli,Marie,Senior Staff,66824
454081,Angiulli,Paddy,Senior Staff,61411
14236,Angiulli,Xuedong,Senior Staff,40000
108676,Angot,Alassane,Senior Staff,40000
80665,Angot,Angel,Senior Staff,64768
72943,Angot,Collette,Senior Staff,65449
287245,Angot,Junsik,Senior Staff,40000
95866,Angot,Kitty,Senior Staff,79443
429801,Angot,Nahla,Senior Staff,45392
419469,Angot,Subhankar,Senior Staff,92207
34050,Angot,Youjian,Senior Staff,63832
245567,Anguita,Khaled,Senior Staff,85851
50455,Anguita,Munir,Senior Staff,46161
49437,Anguita,Ramalingam,Senior Staff,40000
410255,Anguita,Somnath,Senior Staff,76014
416394,Anguita,Sreenivas,Senior Staff,43978
81717,Anguita,Toney,Senior Staff,72518
438944,Anick,Florian,Senior Staff,73694
244292,Anick,Khedija,Senior Staff,41171
237178,Anick,Kiyokazu,Senior Staff,48903
294125,Anick,Lene,Senior Staff,40000
416487,Anick,Marsja,Senior Staff,49913
464744,Anick,Ranan,Senior Staff,40000
484282,Anick,Tetsushi,Senior Staff,53111
56808,Anick,Yuriy,Senior Staff,40000
18454,Anido,Eric,Senior Staff,64815
238643,Anido,Fumiko,Senior Staff,40000
15861,Anido,Gio,Senior Staff,50890
212618,Anido,Haldun,Senior Staff,44446
497465,Anido,Halsur,Senior Staff,55683
405811,Anido,Heeju,Senior Staff,40000
98845,Anido,Jessie,Senior Staff,46355
14118,Anido,Kasturi,Senior Staff,46248
280955,Anido,Mona,Senior Staff,77869
498865,Anido,Rafols,Senior Staff,55382
221634,Anido,Tze,Senior Staff,40000
86062,Anido,Zengping,Senior Staff,59613
15601,Anily,Carrsten,Senior Staff,83263
51165,Anily,Kazuyasu,Senior Staff,40000
405426,Anily,Khoa,Senior Staff,41285
436344,Anily,Manibrata,Senior Staff,54917
261598,Anily,Mostafa,Senior Staff,40000
69050,Anily,Nidapan,Senior Staff,68511
89381,Anily,Paraskevi,Senior Staff,71064
93329,Anily,Shirish,Senior Staff,82724
460851,Anily,Uzi,Senior Staff,40000
287947,Anily,Wanqing,Senior Staff,54872
457801,Antonakopoulos,Abdulla,Senior Staff,56267
51602,Antonakopoulos,Edwin,Senior Staff,70048
295515,Antonakopoulos,Geoffrey,Senior Staff,40000
419470,Antonakopoulos,Larisa,Senior Staff,40000
406752,Antonakopoulos,Masaru,Senior Staff,85846
66376,Antonisse,Berhard,Senior Staff,53900
70914,Antonisse,Dinah,Senior Staff,72054
473659,Antonisse,Eishiro,Senior Staff,41113
405199,Antonisse,Gou,Senior Staff,48486
109311,Antonisse,Jianhui,Senior Staff,65042
15809,Antonisse,Mingsen,Senior Staff,50619
39971,Antonisse,Odoardo,Senior Staff,52482
462049,Antonisse,Sachar,Senior Staff,60552
433488,Antonisse,Wayne,Senior Staff,67143
292419,Antonisse,Werner,Senior Staff,40000
16954,Apsitis,Akhilish,Senior Staff,47943
235263,Apsitis,Fusako,Senior Staff,40000
481025,Apsitis,Hairong,Senior Staff,56017
83928,Apsitis,Paraskevi,Senior Staff,42110
31224,Apsitis,Uta,Senior Staff,64379
421796,Apsitis,Yakkov,Senior Staff,61213
281617,Argence,Byong,Senior Staff,63472
33923,Argence,Chinhyun,Senior Staff,66687
470494,Argence,Fabrizio,Senior Staff,71149
210888,Argence,Hidekazu,Senior Staff,40000
204292,Argence,Khaled,Senior Staff,82607
50080,Argence,Mary,Senior Staff,61737
480995,Argence,Saeko,Senior Staff,40000
26896,Argence,Salvador,Senior Staff,47937
77043,Argence,Shaibal,Senior Staff,81984
408324,Argence,Shigehito,Senior Staff,65242
404771,Argence,Sverrir,Senior Staff,59524
299463,Argence,Taizo,Senior Staff,70873
66205,Argence,Yannik,Senior Staff,55476
203595,Ariola,Aria,Senior Staff,68863
229578,Ariola,Bernt,Senior Staff,80217
56350,Ariola,Boguslaw,Senior Staff,94476
454633,Ariola,Gil,Senior Staff,40000
474324,Ariola,Jackson,Senior Staff,48827
79590,Ariola,Jiakeng,Senior Staff,40635
409781,Ariola,Luisa,Senior Staff,75311
298628,Ariola,Manu,Senior Staff,41975
83768,Ariola,Mark,Senior Staff,62465
460033,Ariola,Paris,Senior Staff,97537
34241,Ariola,Remco,Senior Staff,71910
268501,Ariola,Xiadong,Senior Staff,66515
458904,Ariola,Yuichiro,Senior Staff,73630
20708,Arlazarov,Aemilian,Senior Staff,63353
493761,Arlazarov,Giap,Senior Staff,57116
76443,Arlazarov,Ute,Senior Staff,54959
45809,Arlazarov,Wilmer,Senior Staff,50421
219102,Arlazarov,Xiaoheng,Senior Staff,74072
292458,Armand,Akeno,Senior Staff,52893
440366,Armand,Babette,Senior Staff,72316
246904,Armand,Carrsten,Senior Staff,66527
448444,Armand,KayLiang,Senior Staff,40000
442977,Armand,Marlo,Senior Staff,59751
92385,Armand,Nagui,Senior Staff,44386
250499,Aseltine,Arif,Senior Staff,97241
409742,Aseltine,Constantijn,Senior Staff,40000
259466,Aseltine,Genki,Senior Staff,67787
102131,Aseltine,Gill,Senior Staff,40653
91395,Aseltine,Golgen,Senior Staff,78789
285272,Aseltine,Herbert,Senior Staff,52117
293129,Aseltine,Jeane,Senior Staff,40000
104696,Aseltine,Lansing,Senior Staff,40000
253714,Aseltine,Maria,Senior Staff,64165
65392,Aseltine,Poorav,Senior Staff,68719
43883,Aseltine,Zhigen,Senior Staff,40000
277235,Ashish,Ayakannu,Senior Staff,57406
420547,Ashish,Danae,Senior Staff,40000
22873,Ashish,Ebbe,Senior Staff,59298
103776,Ashish,Franziska,Senior Staff,75817
218201,Ashish,Harjit,Senior Staff,55865
270130,Ashish,Kayoko,Senior Staff,74776
208766,Ashish,Masadi,Senior Staff,76829
464144,Ashish,Mostafa,Senior Staff,40000
427040,Asmuth,Alain,Senior Staff,49416
202736,Asmuth,Aloke,Senior Staff,40000
41874,Asmuth,Badri,Senior Staff,74204
261365,Asmuth,Feiyu,Senior Staff,82338
219466,Asmuth,Hatem,Senior Staff,76939
238684,Asmuth,Jahangir,Senior Staff,40955
62650,Asmuth,Marjo,Senior Staff,69599
226468,Asmuth,Mooi,Senior Staff,40305
413184,Asmuth,Moon,Senior Staff,77938
236558,Asmuth,Rosalie,Senior Staff,40000
487268,Asmuth,Samphel,Senior Staff,60419
31146,Asmuth,Shaibal,Senior Staff,52850
53532,Asmuth,Shimshon,Senior Staff,40000
272021,Asrin,Baoqiu,Senior Staff,49057
471790,Asrin,Charmane,Senior Staff,63830
269157,Asrin,Leaf,Senior Staff,84354
475071,Assaf,Chinho,Senior Staff,40000
14723,Assaf,Constantino,Senior Staff,40000
62637,Assaf,Danae,Senior Staff,70296
68880,Assaf,Elvis,Senior Staff,88365
274625,Assaf,Fatemeh,Senior Staff,80053
421251,Assaf,Fumitaka,Senior Staff,75044
234718,Assaf,Jasminko,Senior Staff,40000
47516,Assaf,Ronnie,Senior Staff,60270
65311,Assaf,Terresa,Senior Staff,58664
417940,Assaf,Uri,Senior Staff,67197
49310,Assaf,Yechiam,Senior Staff,40000
281268,Assaf,Yinlin,Senior Staff,61897
87851,Asser,Aloys,Senior Staff,40000
260864,Asser,Aram,Senior Staff,72714
229878,Asser,Guangming,Senior Staff,59914
492911,Asser,Jungsoon,Senior Staff,48545
29902,Asser,Kasturi,Senior Staff,65826
295062,Asser,Naraig,Senior Staff,43552
400474,Asser,Siddarth,Senior Staff,40000
10924,Atchley,Hironoby,Senior Staff,84783
242901,Atchley,Ortrun,Senior Staff,40000
448394,Atchley,Parke,Senior Staff,53463
30334,Atchley,Yongqiao,Senior Staff,40000
71113,Atrawala,Anwar,Senior Staff,40000
243057,Atrawala,Bodo,Senior Staff,40000
296554,Atrawala,Genta,Senior Staff,45252
100698,Atrawala,Gino,Senior Staff,45457
39186,Atrawala,Golgen,Senior Staff,55310
265681,Atrawala,Marsal,Senior Staff,90646
203808,Atrawala,Masaru,Senior Staff,40000
279735,Atrawala,Ravishankar,Senior Staff,40000
448914,Atrawala,Vesna,Senior Staff,83775
54407,Attimonelli,Adhemar,Senior Staff,75611
67709,Attimonelli,Huei,Senior Staff,49191
427151,Attimonelli,Juichirou,Senior Staff,71082
268965,Attimonelli,Kiyomitsu,Senior Staff,40000
32001,Attimonelli,Mari,Senior Staff,69437
444934,Attimonelli,Oddvar,Senior Staff,62744
47872,Attimonelli,Toshimo,Senior Staff,40000
13396,Aumann,Chuanyi,Senior Staff,40000
479543,Aumann,Dmitri,Senior Staff,81444
455840,Aumann,Naraig,Senior Staff,82816
423010,Aumann,Rasikan,Senior Staff,66167
262216,Auria,Ennio,Senior Staff,76452
438404,Auria,Fumitake,Senior Staff,40843
430598,Auria,Garnik,Senior Staff,44617
428478,Auria,Gay,Senior Staff,67245
233652,Auria,Hatim,Senior Staff,66535
52579,Auria,Hironoby,Senior Staff,44967
409399,Auria,Make,Senior Staff,82731
409148,Auria,Wuxu,Senior Staff,40000
64796,Auria,Xiadong,Senior Staff,66457
499940,Auria,Yolla,Senior Staff,43417
218228,Auyong,Francesca,Senior Staff,64688
231760,Auyong,Karsten,Senior Staff,53218
201176,Auyong,Masami,Senior Staff,63162
409620,Auyong,Pascal,Senior Staff,43575
290360,Auyong,Rosita,Senior Staff,40000
460229,Avouris,Aimee,Senior Staff,74597
45269,Avouris,Arve,Senior Staff,83548
223476,Avouris,Carrsten,Senior Staff,60688
70675,Avouris,Edwin,Senior Staff,74785
463286,Avouris,Kwangho,Senior Staff,50215
226325,Avouris,Leni,Senior Staff,97594
46666,Avouris,Mabhin,Senior Staff,40000
20674,Avouris,Maria,Senior Staff,54297
468291,Avouris,Mohit,Senior Staff,59948
444151,Avouris,Nahum,Senior Staff,40000
284637,Avouris,Odoardo,Senior Staff,40000
12112,Avouris,Satyanarayana,Senior Staff,76538
280010,Awdeh,Arnould,Senior Staff,62558
63576,Awdeh,Cheong,Senior Staff,56223
47593,Awdeh,Christfried,Senior Staff,40000
248686,Awdeh,Danil,Senior Staff,40000
238290,Awdeh,Freyja,Senior Staff,41309
263183,Awdeh,Giri,Senior Staff,40000
415496,Awdeh,Gritta,Senior Staff,40621
217653,Awdeh,Jackson,Senior Staff,40000
213756,Awdeh,Jaideep,Senior Staff,40000
72794,Awdeh,Kazuhisa,Senior Staff,66449
77159,Awdeh,Naftaly,Senior Staff,50881
276455,Awdeh,Remko,Senior Staff,89931
230348,Awdeh,Yongmao,Senior Staff,46678
11009,Axelband,Alper,Senior Staff,75111
443823,Axelband,Chaitali,Senior Staff,54033
246556,Axelband,Hairong,Senior Staff,80933
281730,Axelband,Jordanka,Senior Staff,82403
487350,Axelband,Krisda,Senior Staff,40000
73387,Axelband,Noritoshi,Senior Staff,66306
432442,Azadmanesh,Fabrizio,Senior Staff,40000
38204,Azadmanesh,Jianwen,Senior Staff,81148
28414,Azadmanesh,Juichirou,Senior Staff,40000
264775,Azadmanesh,Kristine,Senior Staff,40000
268699,Azadmanesh,Nadjib,Senior Staff,40000
268494,Azadmanesh,Ramachenga,Senior Staff,40000
433938,Azadmanesh,Venkatesan,Senior Staff,63989
285514,Azevdeo,Bikash,Senior Staff,61343
44924,Azevdeo,Divier,Senior Staff,76354
466159,Azevdeo,Ebbe,Senior Staff,43653
475641,Azevdeo,Girolamo,Senior Staff,54645
429634,Azevdeo,Lidong,Senior Staff,64413
460660,Azevdeo,Pranav,Senior Staff,79810
286562,Azevdeo,Reuven,Senior Staff,40773
282893,Azevdeo,Shugo,Senior Staff,40000
99564,Azevdeo,Vitali,Senior Staff,56125
208119,Azulay,Danny,Senior Staff,53494
106319,Azulay,Jayson,Senior Staff,70493
283096,Azulay,Khosrow,Senior Staff,40000
409954,Azulay,Leif,Senior Staff,41401
462561,Azulay,Vishwani,Senior Staff,48983
499898,Azuma,Alagu,Senior Staff,40000
460655,Azuma,Alenka,Senior Staff,77153
15566,Azuma,Baoqiu,Senior Staff,61655
71644,Azuma,Bogdan,Senior Staff,40000
423592,Azuma,Chenxi,Senior Staff,79571
400877,Azuma,Dmitry,Senior Staff,52662
278237,Azuma,Ewing,Senior Staff,43068
235271,Azuma,Gregory,Senior Staff,54518
455090,Azuma,Jaana,Senior Staff,45226
442233,Azuma,Lene,Senior Staff,40000
76247,Azuma,Mads,Senior Staff,82475
248706,Azuma,Panayotis,Senior Staff,81045
407398,Azuma,Uwe,Senior Staff,53557
74177,Azumi,Charmane,Senior Staff,40000
25633,Azumi,Haldon,Senior Staff,43726
35827,Azumi,Kazuhisa,Senior Staff,55189
57153,Azumi,Rosine,Senior Staff,80425
234699,Azumi,Sachio,Senior Staff,40000
413380,Azumi,Steen,Senior Staff,42381
270184,Azumi,Udo,Senior Staff,41786
474921,Baak,Aimee,Senior Staff,46090
93195,Baak,Domenico,Senior Staff,40000
40810,Baak,Jingling,Senior Staff,43468
407260,Baak,Kiam,Senior Staff,58003
86282,Baak,Martien,Senior Staff,57545
88975,Baak,Miomir,Senior Staff,88305
63166,Baak,Sanjai,Senior Staff,40000
447045,Baak,Xiaocheng,Senior Staff,74872
79708,Baak,Yechiam,Senior Staff,43736
45743,Baaleh,Adas,Senior Staff,65720
46587,Baaleh,Macha,Senior Staff,80392
101412,Baaleh,Nathan,Senior Staff,59919
459225,Baaleh,Saniya,Senior Staff,40000
292313,Baaleh,Shushma,Senior Staff,40000
439896,Baaleh,Yahiko,Senior Staff,69368
467219,Baaleh,Yongmao,Senior Staff,40000
67233,Baalen,Gad,Senior Staff,46571
414482,Baalen,Maya,Senior Staff,85041
475483,Baalen,Moto,Senior Staff,46988
268207,Baalen,Nigel,Senior Staff,74226
62137,Baalen,Rosalyn,Senior Staff,46741
248859,Baar,Arvind,Senior Staff,58958
15248,Baar,Edwin,Senior Staff,64696
413266,Baar,Gonzalo,Senior Staff,49859
491074,Baar,Kien,Senior Staff,67630
462264,Baar,Kirk,Senior Staff,57741
78445,Baar,Lein,Senior Staff,40000
24110,Baar,Lucien,Senior Staff,65941
463317,Baar,Marco,Senior Staff,40000
404302,Baar,Miomir,Senior Staff,56755
91127,Baar,Phuoc,Senior Staff,64893
492055,Baar,Radhia,Senior Staff,40000
467946,Baar,Randi,Senior Staff,56844
75840,Baar,Unal,Senior Staff,80223
92508,Baaz,Alassane,Senior Staff,40000
106063,Baaz,Florian,Senior Staff,88281
464154,Baaz,Lena,Senior Staff,40000
103258,Baaz,Nathan,Senior Staff,40000
249245,Baaz,Ramzi,Senior Staff,64553
411858,Baaz,Weiye,Senior Staff,72121
86600,Baba,Baocai,Senior Staff,77554
230545,Baba,Bokyung,Senior Staff,53459
89425,Baba,Chandrasekaran,Senior Staff,60385
60611,Baba,Feixiong,Senior Staff,51424
108536,Baba,Fumino,Senior Staff,59777
237227,Baba,Jasminko,Senior Staff,40000
13405,Baba,Randy,Senior Staff,60799
16233,Baba,Sushant,Senior Staff,54684
479147,Babb,Greger,Senior Staff,40000
21994,Babb,Lech,Senior Staff,53931
290865,Babb,Pascal,Senior Staff,54577
49351,Babb,Pranas,Senior Staff,40000
494406,Babb,Vincent,Senior Staff,55211
227808,Babb,Xiaoheng,Senior Staff,40000
434766,Babu,Basim,Senior Staff,63078
99643,Babu,Beshir,Senior Staff,58318
230378,Babu,Brigham,Senior Staff,56173
49920,Babu,Dekang,Senior Staff,53888
75965,Babu,Geraldo,Senior Staff,40000
50522,Babu,Hongzhu,Senior Staff,49791
292130,Babu,Mariusz,Senior Staff,64815
53674,Babu,Mong,Senior Staff,81073
74965,Babu,Owen,Senior Staff,67482
18986,Babu,Pintsang,Senior Staff,55714
463696,Babu,Sigeru,Senior Staff,58152
16230,Babu,Ung,Senior Staff,40000
68699,Baby,Harjit,Senior Staff,46009
291733,Baby,Huei,Senior Staff,40000
284250,Baby,Munehiko,Senior Staff,40000
242821,Baby,Vojin,Senior Staff,92594
427073,Baby,Wayne,Senior Staff,88467
261226,Baby,Zhaofang,Senior Staff,80285
288776,Baca,Akeno,Senior Staff,69983
434120,Baca,Dayanand,Senior Staff,78682
238053,Baca,Lein,Senior Staff,92059
232679,Baca,Lijie,Senior Staff,40000
488877,Baca,Magy,Senior Staff,64268
459347,Baca,Martijn,Senior Staff,75505
274342,Baca,Mihalis,Senior Staff,84500
98732,Baca,Nikolaus,Senior Staff,40000
298704,Bach,Cedric,Senior Staff,83923
215277,Bach,Ewing,Senior Staff,66950
294319,Bach,Geoffry,Senior Staff,74581
20091,Bach,Janalee,Senior Staff,40000
471962,Bach,Joydip,Senior Staff,60530
85757,Bach,Kannan,Senior Staff,40913
217188,Bach,Leszek,Senior Staff,77842
105085,Bach,Mamdouh,Senior Staff,40000
227456,Bach,Mark,Senior Staff,40000
258501,Bach,Nadjib,Senior Staff,45544
474388,Bach,Shooichi,Senior Staff,64476
279661,Bach,Xiadong,Senior Staff,58554
409983,Bach,Yinghua,Senior Staff,69151
278523,Back,Berni,Senior Staff,75523
19393,Back,Boaz,Senior Staff,52070
245835,Back,Peternela,Senior Staff,65441
449507,Back,Teruyuki,Senior Staff,71498
265276,Back,Toshiki,Senior Staff,44866
67845,Back,Xuejun,Senior Staff,70932
409153,Backhouse,Arie,Senior Staff,80090
250612,Backhouse,Hidekazu,Senior Staff,79248
235708,Backhouse,Jayesh,Senior Staff,40000
267088,Backhouse,Kien,Senior Staff,69152
470830,Backhouse,Paloma,Senior Staff,40000
403296,Backhouse,Seongbae,Senior Staff,66997
90664,Backhouse,Ziva,Senior Staff,68887
482036,Badache,Alper,Senior Staff,58215
86052,Badache,Hidekazu,Senior Staff,48009
285087,Badache,Masako,Senior Staff,70724
458266,Badache,Shahid,Senior Staff,65009
207486,Badache,Vatsa,Senior Staff,63725
217963,Badache,Vojin,Senior Staff,40000
272541,Bade,Arie,Senior Staff,55393
47166,Bade,Chiranjit,Senior Staff,64214
452792,Bade,Dmitry,Senior Staff,53893
81271,Bade,Kendra,Senior Staff,54625
495370,Bade,Khalid,Senior Staff,41606
235180,Bade,Mototsugu,Senior Staff,59038
52252,Bade,Moty,Senior Staff,64287
267781,Bade,Nathan,Senior Staff,63900
71307,Bade,Tadahiro,Senior Staff,51158
259160,Badr,Marsha,Senior Staff,62239
446815,Badr,Zhonghui,Senior Staff,69064
226466,Baek,Atilio,Senior Staff,51580
85866,Baek,Dinkar,Senior Staff,43242
94862,Baek,Gro,Senior Staff,40000
436126,Baek,Janalee,Senior Staff,66896
408294,Baek,Khalil,Senior Staff,49703
263525,Baek,Reinhard,Senior Staff,72233
44695,Baek,Sadok,Senior Staff,60441
457450,Bael,Jinya,Senior Staff,40000
461625,Bael,Margareta,Senior Staff,69097
239332,Bael,Nimmagadda,Senior Staff,79509
12651,Bael,Pragnesh,Senior Staff,75150
279762,Bael,Rildo,Senior Staff,72757
87359,Bael,Sadok,Senior Staff,59518
40245,Bael,Yucai,Senior Staff,43076
235740,Baer,Arco,Senior Staff,86294
281505,Baer,Babette,Senior Staff,63295
50218,Baer,Boguslaw,Senior Staff,60903
435630,Baer,Dines,Senior Staff,71684
225661,Baer,Hairong,Senior Staff,71991
68890,Baer,Mantis,Senior Staff,94575
222242,Baer,Michaela,Senior Staff,44636
216392,Baer,Ziyad,Senior Staff,69678
297795,Baez,Aksel,Senior Staff,57330
201997,Baez,Aran,Senior Staff,54263
408277,Baez,Bokyung,Senior Staff,84426
446244,Baez,Denis,Senior Staff,83877
283303,Baez,Domenick,Senior Staff,71663
425994,Baez,Douadi,Senior Staff,65030
490250,Baez,Elvis,Senior Staff,68291
231858,Baez,Geoffry,Senior Staff,62183
218491,Baez,Kannan,Senior Staff,40000
